Date,Ticker,Sector,Market_Cap,Revenue,P_E_Ratio,Open,Close,High,Low,Volume,RSI,MACD,Bollinger_Upper,Bollinger_Lower,Sentiment_Score,GDP_Growth,Inflation_Rate
2024-09-25,nifty 50 pre open,capital,1987.291812499368,395.03317000577744,0.005442931100661837,0.212389910373014,0.215013832687191,0.210303678954503,0.217040079797489,0.924262307993246,0.62776225333273,0.542176566508104,0.210833814783761,0.217097973838513,0.332913956274781,0.441135847388003,0.468362846249016
2024-08-18,nifty gs 11 15yr,photography,308.8292682033453,60.55006619826199,0.03126666566152334,0.181866794281786,0.189319867591683,0.180415706046895,0.193652589797374,0.163125651909611,0.104302288013193,0.454332124344977,0.200650181300005,0.181568739078915,0.839706774565068,0.152501721852613,0.477393324288767
2024-10-29,nifty pse,capital,765.4581998337627,155.03845510360432,0.011538870039322724,0.18344680138933,0.178896858465325,0.186025799337287,0.179951973757976,0.427876826010407,0.747970517478354,0.397756512597003,0.181966701394538,0.17392187879426,0.580658253434835,0.678229381684192,0.654809399212533
2024-06-05,nifty it,shipping,1286.639258892006,260.499329396468,0.011401151761461645,0.30432006657806,0.296999238832213,0.304180489872117,0.304650867055436,0.433212981942651,0.323172984894074,0.718978959128866,0.301540530568485,0.29102106691432,0.17614707954937,0.545375624340559,0.706526748510184
2024-06-22,nifty gs 8 13yr,aviation,1838.0949237854593,369.87116797735445,0.014019623633425455,0.524899096986622,0.518545456803819,0.523636870410772,0.526999134344079,0.354471319663083,0.798986036221917,0.0542648687983148,0.525960203173353,0.512765512316081,0.235928942556481,0.364809496124649,0.508844889706201
2024-09-15,nifty50 value 20,photography,37.717546336531406,7.61256701929304,0.557357264179166,0.432060392994672,0.424291953282729,0.429225495283377,0.428036555096714,0.00888952666783151,0.607674119592984,0.471413752228057,0.428560666423788,0.424239910529027,0.0535270047304418,0.535268352587994,0.708124362958676
2024-01-12,nifty consumption,shipping,2370.122276686401,474.7131861445185,0.006118622874460137,0.291303137340921,0.290459095961289,0.287626761546005,0.296110060639501,0.815991755686756,0.317104854313959,0.262063629135679,0.302720798494375,0.292531113113471,0.299675278884181,0.168693085621553,0.25024941413044
2024-03-21,nifty midcap 150,plastic,671.7977523781608,135.44924292324916,0.0444633205715373,0.612021170609528,0.602252310971309,0.60486829470881,0.604955155200361,0.111547559077804,0.356309019435526,0.0843972339485697,0.599381530003321,0.607460722584521,0.669524544263304,0.775790702197731,0.143697998068855
2024-12-17,nifty it,capital,1356.5813191336533,274.5546687898103,0.004963318389344328,0.139523240353402,0.136270223653444,0.138371906454029,0.13989813149722,0.995508250271642,0.731549221343468,0.464886783864514,0.1389974923028,0.150224633272815,0.182938784430653,0.265947007203134,0.931596368488787
2024-03-15,nifty it,photography,2374.8812684680374,463.3663996117727,0.0066305755725631485,0.292218914881408,0.307238593047866,0.299263027626116,0.30189546363374,0.772976221804936,0.550088693899128,0.171197905437463,0.305488875872946,0.299461804433494,0.0991783006211018,0.615125029769047,0.373296123771795
2024-09-14,nifty gs compsite,paper,2075.5012021322113,420.1027367647652,0.008517755127767913,0.366457933050738,0.357833224035259,0.36501158896446,0.361043488552076,0.580019143758351,0.668388550926123,0.258103923036737,0.352655493166504,0.359616487693476,0.321003169866529,0.899592230230746,0.0900471928745511
2024-11-14,nifty pvt bank,capital,716.4791776889687,142.17370835746604,0.032597509046681065,0.45619245246525,0.463450874470867,0.458370595687937,0.460840525673129,0.154596574773322,0.15832077122663,0.507032810391551,0.454009240602785,0.471897698531109,0.612525577518553,0.0385001229607052,0.827222162224189
2024-11-19,nifty200 qualty30,photography,3975.2366211837857,802.3157339389747,0.00961333157203774,0.785395202565324,0.771292717591431,0.776446765896893,0.778555475808432,0.515399216214245,0.787022336914784,0.974004018509263,0.756455965070158,0.75967331618003,0.47277593056358,0.387561019818408,0.613170895374428
2024-09-26,nifty 50,it,566.0705428401851,108.75489858007522,0.019934658037593048,0.199720857639742,0.216799171330626,0.206709555183957,0.212415560592861,0.261103646921652,0.320404910108686,0.684381993656677,0.217618058786079,0.214465846165883,0.33217864177898,0.134863348633557,0.592019557012368
2024-01-08,nifty psu bank,hospitality,1322.6897726009677,262.05430425920457,0.020004150758422733,0.514374009797902,0.524217380949475,0.515907556164337,0.518081856322726,0.252317038821811,0.619895444182266,0.279513862312941,0.519434494984371,0.527424286666619,0.882969537103937,0.908852889230596,0.132607134929942
2024-04-25,meta,paper,4934.9464068888865,985.0667027970286,0.006039131613337051,0.592577128950137,0.594894746616762,0.588666989781082,0.598423925285261,0.829549501815997,0.114679275644384,0.382357791404114,0.59126502169042,0.592450156379045,0.468553356918867,0.360095664559212,0.757475303303921
2024-12-18,amzn,construction,232.0049948392975,40.882370132186246,0.014908760124908936,0.0464524331901417,0.0609505449787594,0.0491737798413963,0.0617995552992338,0.380644660224365,0.321433903079649,0.406098666673189,0.0723976231567064,0.0640053651281104,0.45504160870496,0.213311813047275,0.203627375955772
2024-11-25,nifty gs 10yr,shipping,2676.570921678724,541.5693361518798,0.010965058573465003,0.607711861017608,0.593833949260757,0.604004639365539,0.598846522668638,0.450727164556808,0.648903463991287,0.153456543375161,0.599288333146519,0.586947351919587,0.0316290960033913,0.676596858504837,0.0420679047089014
2024-07-21,nifty gs compsite,construction,1602.0509427843408,303.986931566224,0.006251745032768381,0.170562627772582,0.190044878950816,0.1794475463607,0.184619859213819,0.842985589313856,0.274216548673042,0.160477182581055,0.189606984311742,0.192322269086938,0.639347607252584,0.543270076095527,0.161057550157402
2024-03-23,india vix,it,73.8988239388746,13.10062579747936,0.06426296750033895,0.0650590830935666,0.0841885090500148,0.0771850476489397,0.0742376877047388,0.0877778033757228,0.88036427740326,0.148210599585648,0.0992235183075819,0.0918633589959932,0.459340052141022,0.817102273615948,0.700659694038734
2024-10-22,nifty next 50,hospitality,5647.25516592147,1129.1180666540527,0.008411103346727431,0.949152916883943,0.949712874936842,0.94785998964794,0.947192311076127,0.594627630619099,0.661265420081527,0.521696727282419,0.933582677324137,0.949233574127894,0.145055531281427,0.753213148146193,0.791272691846427
2024-06-01,nifty gs 10yr cln,photography,5552.882126955513,1113.7979847486533,0.008622145884700245,0.965904336977232,0.960332871067425,0.956261203485969,0.96107413989055,0.578224727513846,0.870329784217653,0.674307227760587,0.964404468124376,0.960785078485716,0.24372284092108,0.974886325759748,0.246608056766172
2024-01-05,nifty commodities,paper,3396.3589540600865,683.4761516977843,0.01168637479602497,0.808623417488958,0.798735847300199,0.802541720573129,0.807177766966359,0.425216792953527,0.395409448969174,0.590793367134094,0.788950707057506,0.791525145096086,0.202345182136949,0.0904635784713344,0.315063709741343
2024-05-16,nifty commodities,paper,2647.546501116698,517.5862719979276,0.006164389669345967,0.304691702038399,0.319060346816096,0.313064104094259,0.310173508584626,0.829794904799851,0.0339790460027031,0.978064580150261,0.331554395007117,0.326471993537351,0.122075386819877,0.0802007301478365,0.16273530143871
2024-08-05,nifty div opps 50,photography,959.609047203926,188.07354908196268,0.0054112039053986856,0.0976891961106348,0.101770432334862,0.0964516994519869,0.107330761362587,0.942915368627364,0.576171134938335,0.125677373564864,0.102818374810432,0.0953300700426098,0.435535264040782,0.907555459003212,0.452801465828027
2024-01-09,nifty100 lowvol30,shipping,3176.1110093015454,636.100221128805,0.01073000336386043,0.684422585625639,0.682535751257174,0.682088743654117,0.690917734608281,0.465339874644136,0.339208386397883,0.98677685625406,0.690916616265771,0.673024844340257,0.363277095132665,0.955942587915644,0.22006594562201
2024-06-23,nifty50 value 20,it,1971.9353592781486,398.0231127594473,0.010861156732357196,0.44027028148304,0.432299141088965,0.433228560073006,0.440734814186492,0.456150653991777,0.448210751999515,0.46667459711909,0.442407078045909,0.428518542917641,0.360112916395465,0.406667584132001,0.984240922219828
2024-02-11,nifty50 tr 1x inv,it,708.1540699919706,132.0992415514013,0.010677355326900544,0.122062481755888,0.141047054056515,0.130677712275834,0.134102537865168,0.502069380129149,0.681148601254488,0.218489442820755,0.14541242043283,0.146701610162038,0.251512242658348,0.455918950054322,0.767059692286338
2024-05-06,nifty50 tr 1x inv,capital,3522.858102692055,710.4646897928778,0.006856943081919702,0.495310877669232,0.487161593969207,0.492797772591317,0.495567033285705,0.723139538564432,0.700704398593135,0.943558198548288,0.486510255822108,0.488567594420675,0.436420477811261,0.36871928687405,0.597185038433342
2024-02-23,nifty psu bank,construction,255.18991279769142,48.49202586221245,0.007877148485381688,0.0343869948113695,0.0381978888152388,0.0374689046855859,0.0406572143458834,0.668073343089802,0.0275498763273721,0.468615099342446,0.035960111645105,0.0511158020745708,0.547522878659715,0.777839805909862,0.721418532235989
2024-02-10,nifty50 pr 1x inv,plastic,2011.5600363224755,403.83517263493036,0.022354183168770324,0.909576147664164,0.902740541929676,0.899758211387404,0.910478370419035,0.222828148608748,0.769347122599521,0.347278339363637,0.890193230883629,0.903297702042588,0.611505061277104,0.77093732374979,0.166909520382952
2024-05-30,nifty gs 10yr cln,photography,173.1364732432274,33.849008074224635,0.0800696226573188,0.258844437135694,0.27102773046284,0.260773117733338,0.269728377327046,0.0638814607448317,0.493544407094864,0.213663958898797,0.271266392722023,0.268911850532371,0.219808053220296,0.220392831320503,0.743697551843586
2024-01-08,nvda,it,6290.602716948325,1258.153125290571,0.0052670149871457,0.662705459469151,0.662671136708231,0.661777287801142,0.665141440652612,0.949279720887863,0.556728608503066,0.267760695556018,0.659470761085909,0.650174143235126,0.727852895272319,0.383920032612681,0.346364369998291
2024-02-25,nifty midcap 150,plastic,808.8302071906214,162.2806584275929,0.019091607999556965,0.31179109590269,0.309819871680052,0.308385089036032,0.316537127730399,0.261064664059345,0.298006236784585,0.979517748117536,0.305721768195114,0.301653252443238,0.0270011624681439,0.212407271730323,0.469599707351714
2024-07-06,nifty gs 10yr cln,it,3244.7921202665343,656.689257926322,0.007737351446638372,0.520209307914909,0.508103557988548,0.513256694996226,0.511589498278486,0.638608423273365,0.420854281698871,0.303879642182117,0.5084341506846,0.499650337754953,0.75045093919342,0.046541252560733,0.885399660260172
2024-11-10,nifty smlcap 250,electricals,4578.769682350638,910.9271261260131,0.006067287285948952,0.546859400180655,0.552685657083105,0.548285703728333,0.551478809323816,0.828458206517588,0.710415533007739,0.978103340947275,0.556732810601134,0.539296545506623,0.282953353670847,0.0560416352246144,0.94433876532649
2024-06-23,nifty cpse,aviation,612.7970757200833,116.79941106556217,0.01747266559383118,0.184897173414915,0.204079705127972,0.199514529122126,0.192643152458651,0.30027340314698,0.776758762151849,0.330136424255174,0.207545545589107,0.194770819770764,0.369991260941988,0.146772553658018,0.768662135325121
2024-02-25,nifty gs 10yr cln,photography,6150.39966220558,1231.3314535606714,0.007860503944415082,0.969858093919431,0.967888574767462,0.963662824590807,0.969554265999328,0.635445011186668,0.387124358400675,0.231282543764661,0.953654532573689,0.945625884508818,0.58071297628471,0.0297937421286841,0.767686813786796
2024-04-09,nifty 100,construction,829.6618777197781,166.617297331006,0.04615371214328178,0.775349111369697,0.769000677956838,0.76934660035875,0.77250318677357,0.107888315511517,0.691156607895071,0.183200361633585,0.76608162168412,0.759124201295919,0.610454627200334,0.423213780157399,0.744628582025033
2024-11-15,nifty psu bank,photography,9124.754928731647,1824.0066370854179,0.005157531444638866,0.939763561085973,0.940737158604961,0.940188405138722,0.938365694814936,0.969957957466349,0.258052807037608,0.411823341339893,0.922134950264065,0.936680895790323,0.421147786569393,0.0639422292513396,0.626468489963655
2024-02-27,nifty 100,shipping,514.5325763927434,103.49683897534186,0.08550271468445872,0.895078834361513,0.884926069450705,0.88502020753137,0.889214181949415,0.0581441313749663,0.832071426365553,0.236673654876235,0.874860314789092,0.884686313230627,0.937919659555985,0.847586813909086,0.195552971823511
2024-08-08,nifty 100,plastic,2616.392999634786,523.697540176318,0.01140177313947903,0.5980641518725,0.59710805469076,0.594789848320137,0.605992647442121,0.438177475430273,0.609847725290288,0.697072314174831,0.596937523854406,0.580604861488756,0.858341888194731,0.712213745662578,0.588495554399602
2024-03-16,nifty metal,aviation,4901.472980492547,985.1730365312739,0.009267875611989397,0.922133672036814,0.913046115895041,0.915730102912169,0.919320926539419,0.536826442297247,0.775231370287426,0.239640663296901,0.902331753870525,0.907454063966069,0.225019219387545,0.783797695265423,0.0565751348286229
2024-02-28,nifty cpse,it,763.6654544892277,146.33126363197658,0.006601824705811594,0.088506884910479,0.0966053351544231,0.0873385963383178,0.0971769904545022,0.790500289935864,0.477179219576394,0.835611582059079,0.101471122865178,0.111999584103179,0.588912277618402,0.617581370167838,0.0306843872760314
2024-11-10,nifty metal,it,254.14395794046553,49.156857872670166,0.042686438278219344,0.196028852593299,0.20983311799598,0.199641560915444,0.209968471427314,0.121117181295154,0.2291166013673,0.834225191102998,0.224643940460822,0.214648076643587,0.720994141022679,0.663993550445981,0.838106370820902
2024-09-06,nifty pharma,capital,247.70834454224442,44.70824816529668,0.012568998258140786,0.0452289497236846,0.056193789343983,0.0503398020816442,0.0576118744567398,0.440810892865633,0.429252186251691,0.285421866293779,0.0759507358421198,0.0551334420631231,0.21692581108085,0.113348684855412,0.540595133699237
2024-10-28,nifty 50,photography,974.7117129850355,195.00052098126088,0.01667791639100646,0.325414355289889,0.325220238529495,0.324464659774639,0.327313939356521,0.299708196941328,0.381503185333135,0.753707343025263,0.33735975740488,0.315988011899,0.0184220581674712,0.0580884797440933,0.0163629307541642
2024-10-09,nifty consumption,plastic,1203.7004094393615,241.67245068112456,0.01596341056750463,0.388779941256857,0.385791655323744,0.385307086280901,0.390039312291348,0.312007891520944,0.33273098188072,0.857773472366055,0.379300422471591,0.385425597997093,0.975627265308915,0.989435276632713,0.272736309770139
2024-07-15,nifty infra,paper,2068.1705325798375,418.19835850610446,0.0063500155079802565,0.271417183212482,0.265556606198915,0.270451257439589,0.272733522490761,0.778805905898148,0.212179899962911,0.590205185170788,0.26590883943878,0.271721634058598,0.958370218884828,0.372971733874202,0.683022311404584
2024-06-24,nifty gs compsite,hospitality,44.88834844892232,9.002119436400692,0.9158718682615775,0.828969559506227,0.824478795568888,0.824183685768602,0.828412619933114,0.00544445153594878,0.759210894914289,0.366274817628145,0.824444211267017,0.80914912115529,0.320335440034483,0.0511886254397715,0.939484557620414
2024-07-10,msft,aviation,2650.723801677604,532.3862709701781,0.006646571108749249,0.35684659108643,0.35385432073916,0.356264606698344,0.361600977251787,0.749100306629167,0.0863491644197198,0.440952925073035,0.3689849744227,0.353421224929945,0.239098239569044,0.159599557750859,0.844215306687287
2024-02-20,aapl,it,2250.0448903036095,452.7363399782014,0.006132489877820046,0.281005479715695,0.277640102229894,0.282483765012105,0.27932490961003,0.810417829496586,0.887613508823648,0.786415056059205,0.276625613504094,0.288592228220395,0.154593589407778,0.874390062496658,0.44517019936188
2024-06-03,nifty gs compsite,plastic,4923.623502254994,981.6741901147467,0.005564252115888253,0.542844023629634,0.546228268951451,0.54111042595719,0.551506660457237,0.901385699371888,0.175028321462135,0.293217479607946,0.555912951189023,0.533174153102015,0.687153077738962,0.205767130061264,0.285589699070513
2024-07-08,nifty50 tr 2x lev,electricals,963.1689070024081,184.6799852045696,0.008319346044587839,0.14095402527176,0.153641670450937,0.144062088526217,0.155121414779946,0.626893019436404,0.979932576448074,0.334386237952305,0.166885088379157,0.153082438361165,0.755302636618183,0.467094795549506,0.310143343276855
2024-07-01,nifty mid liq 15,construction,2676.4149962856313,535.2116343909485,0.014996595604476375,0.802421226921485,0.802635244392188,0.801362203880302,0.805364006308307,0.333453460333953,0.988527563470058,0.160607405540443,0.809545828092662,0.805517586659966,0.420395399440655,0.667591564861889,0.7337185353278
2024-05-18,nifty50 tr 1x inv,it,360.28106960070596,67.88329716681419,0.012422517324581401,0.0745609269640426,0.0843281435228682,0.0750411656533612,0.0860894295802776,0.427237046316577,0.398405993930216,0.399013806410679,0.0833779143045308,0.100537686970744,0.24279302246733,0.966081403872439,0.804535440718717
2024-10-06,nifty midcap 100,construction,9570.423338461274,1914.358493345781,0.00515516362421119,0.987165490463106,0.986883126864746,0.986906524818824,0.982077642318439,0.969762586666751,0.987880543541578,0.0862950821801882,0.976194817075451,0.985294338272782,0.448718383448543,0.0139991124484087,0.365502610971108
2024-05-20,nifty div opps 50,shipping,6854.26646394895,1366.1258292276605,0.005693655272139359,0.772460208078984,0.777824953004476,0.774705457405297,0.777027104061827,0.881209382326091,0.869119825033629,0.320950548574033,0.773068854211837,0.762270620553811,0.516357563096211,0.487641980166984,0.622934784479956
2024-07-23,nifty gs compsite,it,988.6881540570166,191.00115399711189,0.011167234632216671,0.19876247528807,0.213295470182157,0.203203781799982,0.21199857034628,0.463529841122582,0.0824275104863707,0.373425937113063,0.223810284087619,0.215879619722628,0.543403527181296,0.996255204007696,0.745710536991237
2024-10-17,msft,shipping,188.5525419127382,24.053653891188198,0.008311874296659428,0.00551210271404867,0.0199930947602028,0.0105345841482572,0.0200598020773398,0.943088322114398,0.947385251046803,0.255357179786704,0.0337073555000448,0.0294939830488658,0.44336176882838,0.121663355451194,0.845817304810376
2024-05-18,nifty gs 8 13yr,shipping,6622.028483584267,1333.4948415010092,0.006034108973823667,0.815689575005376,0.804645318970915,0.80861511890338,0.809450315139764,0.822974834682861,0.0425088755904012,0.101146686634481,0.809666813619818,0.80238442579254,0.00370459617198876,0.123658946105522,0.640998462029077
2024-09-01,nifty200 qualty30,plastic,6442.63331304934,1281.398697629504,0.005579557190657281,0.707053555594281,0.714963731751337,0.714097129295369,0.710048893209935,0.901113305043853,0.181918365898724,0.521699833909662,0.720046517156369,0.708091896405154,0.471773615452338,0.0869724611372019,0.864411408247602
2024-08-22,nifty gs compsite,electricals,4912.750193451339,989.3187783949187,0.007270654012411827,0.729209892897118,0.719299454576409,0.721781115301181,0.727377845375963,0.682990952126389,0.584627293673834,0.865313140996876,0.705493618967269,0.722539299474935,0.347261074556084,0.507909923293534,0.281568484929282
2024-07-18,nifty gs 11 15yr,plastic,6509.052297661925,1312.5894793914154,0.005781836577250748,0.771485498941342,0.758917786291762,0.761084745813326,0.76547141337185,0.857675550004774,0.0807342955546169,0.335569335863194,0.754719449485429,0.748619244386613,0.556562354495512,0.34842565427495,0.698866615521142
2024-04-01,nifty midsml 400,shipping,734.2086988351197,139.46212615570153,0.005903384223433602,0.074054786232489,0.0823298515373109,0.074445510591125,0.0869208199945258,0.891789168965506,0.161730441508472,0.236668774929782,0.0889437694258817,0.0896448829906712,0.0693529369400947,0.716387170457942,0.402095247142286
2024-07-09,nifty next 50,plastic,323.20448509902724,65.30933872303967,0.05378926575888465,0.358559496465295,0.351294137764849,0.358053763810299,0.356509417164107,0.0920039506367668,0.953548898195895,0.284933426521495,0.367019197810076,0.342380261240804,0.879206839055179,0.57138301806099,0.928762917614791
2024-08-05,amzn,hospitality,1316.5159995153183,243.51508414826148,0.005600973099104661,0.115891492403142,0.136392143559663,0.127544574543937,0.129003744538402,0.965243279529092,0.994747827827713,0.862117298173917,0.142474565431041,0.133766222440915,0.875458393365593,0.580929428846553,0.218785146762535
2024-04-04,googl,photography,2863.2002138986527,574.3418095210765,0.014943096946833836,0.86334558145581,0.858244534044285,0.857884668795936,0.861440536302258,0.3336112378609,0.798182973606034,0.527843745929954,0.856886624699277,0.86059019514528,0.56411619293723,0.511125995096876,0.787463041065271
2024-05-03,nifty gs 4 8yr,capital,2739.498241779047,548.2156640905916,0.011359605936021247,0.623469768161264,0.622751391213691,0.618905838926621,0.624379144050227,0.439902388084592,0.51523637462616,0.130596006590062,0.616260429272585,0.625686641580743,0.737129665920471,0.992286988411583,0.931783443125293
2024-09-09,nifty metal,hospitality,2684.3573110245065,530.5491046273829,0.006388989090704049,0.330983686548073,0.338967244161104,0.330640890652318,0.337622981881112,0.791922333872676,0.900354390388834,0.70936313108794,0.345739832370414,0.339511297191181,0.437897763756688,0.53912499105706,0.682527312351336
2024-03-29,nifty gs compsite,hospitality,488.0996529280791,91.07518649801878,0.008060204792543246,0.0635654013094189,0.0734084654773703,0.0669157561188425,0.0766253447379709,0.664909216878462,0.111898030113791,0.154188277849482,0.0753778192934555,0.0741942558251362,0.590302002120818,0.0722884373027352,0.789114193988359
2024-09-02,nifty gs 4 8yr,hospitality,2716.855037630541,549.4898008476351,0.005536241279398989,0.311062127240243,0.304210811811677,0.305965910181168,0.308372860010134,0.893082997757628,0.942948251680871,0.0600091005643067,0.311372210410593,0.299571875188735,0.61767779990297,0.322200638086006,0.886275776021408
2024-07-30,nifty cpse,aviation,1331.1486739227128,263.4087769938275,0.012615736669927227,0.32526730332576,0.332309576722787,0.326025154767133,0.33668149297796,0.400574875707888,0.351568660725806,0.255563043311764,0.345295362094667,0.324744660913653,0.353878122624308,0.780831286281691,0.309552682497922
2024-02-10,nifty infra,capital,2727.62525390566,545.1915494833462,0.013402674626425422,0.729809079331919,0.730702494693603,0.725602700409868,0.730387768747879,0.373288071918983,0.861540177990223,0.167917490439356,0.71581466897572,0.734554396692123,0.960894111748828,0.628559988759842,0.124511655274679
2024-03-08,nifty50 pr 1x inv,paper,200.5813838934683,40.257400552188024,0.15730715883892027,0.637733305619347,0.633277730467815,0.628320766075469,0.638793941093334,0.031673525570731,0.66841091777761,0.605078445742954,0.631874848690189,0.639585565358463,0.602606510806901,0.684070436884221,0.936627688517043
2024-06-18,nifty psu bank,shipping,4099.665433271887,820.6211835921422,0.010796393819160595,0.887461987450682,0.885974947451442,0.884426659110126,0.884458711292157,0.462729272996354,0.960331881375633,0.484577458616585,0.891292734321525,0.873837894451416,0.990555037843302,0.922005649713542,0.0374828135887079
2024-05-17,nifty midcap 50,paper,3380.0085412530457,680.0173367659664,0.006864477249812078,0.472342140796273,0.466796353777642,0.468253692516199,0.474207170500174,0.724086320276424,0.864728953737065,0.724214650044526,0.46023223967012,0.459082723198663,0.432364495937985,0.44382550838024,0.484661900018413
2024-08-15,nifty50 pr 1x inv,electricals,365.9556764435466,72.62149988549349,0.016731842303151355,0.119617774199585,0.121509148406972,0.121588315019662,0.122655048250361,0.301175410445514,0.887950415646403,0.511597779942344,0.122016627636147,0.118369820108061,0.0322931412893761,0.0194304154836537,0.322490074425726
2024-09-05,nifty smlcap 50,photography,3244.2625624724,654.557971354737,0.010711242138821991,0.713442877184021,0.701112892518381,0.708078348308716,0.706397101459989,0.462730410051238,0.63178935068615,0.418978923265709,0.69762399513755,0.702926238395081,0.302423775159423,0.990311450487456,0.554657562441088
2024-12-18,amzn,electricals,1651.5706255133261,332.11284012550266,0.022666947705605747,0.760997117692332,0.752798437971164,0.754897139686751,0.761495871571751,0.219390814620233,0.83320737024474,0.52625392427388,0.757945899088959,0.73415675285498,0.650793118791497,0.454626468359846,0.989454020943568
2024-02-08,nifty 50 pre open,hospitality,4398.366726414951,873.7133453710012,0.006514067397806637,0.561430601778702,0.569142761817495,0.564099656942081,0.565194740213163,0.772805528154175,0.757174763839979,0.434468088654416,0.570342426484554,0.571510061472404,0.910362739154711,0.0975451798940822,0.045708500384261
2024-06-04,nifty50 tr 1x inv,hospitality,468.2031086685258,93.47492604581558,0.08279451608839118,0.771182243064414,0.77392112691894,0.772334969556424,0.76981132675848,0.0604975226005899,0.1616258082309,0.0368381467066676,0.769972979807587,0.772176812868922,0.615167729253639,0.548663131438001,0.769715232777412
2024-11-25,nifty fin service,it,3468.6711261427035,695.2836398421464,0.007072403514840707,0.493929157749934,0.491732645830156,0.490136970060062,0.493995487047044,0.705397771646176,0.648633043690234,0.680824035361954,0.482958841954708,0.497270561756841,0.471759495931043,0.590295628742911,0.0245423550666181
2024-05-03,nifty it,paper,1989.832388142205,397.121543245698,0.013222768669099712,0.52287489970037,0.525104629998597,0.519760777140648,0.526848083969211,0.378940172008676,0.148177299448245,0.962418642434696,0.536717713955611,0.532723686101544,0.0807179974101413,0.564417524942101,0.261255356198588
